,index,0,frequency,
5081,蔡建良,73,1.1602672365645E-05,
5082,深化,73,1.1602672365645E-05,
5083,特征,73,1.1602672365645E-05,
5085,日间,73,1.1602672365645E-05,
5086,实为,73,1.1602672365645E-05,
5087,应缴,73,1.1602672365645E-05,
5088,任何一方,73,1.1602672365645E-05,
5089,丽丽,73,1.1602672365645E-05,
5090,按约,73,1.1602672365645E-05,
5091,消费性,73,1.1602672365645E-05,
5092,广之旅,73,1.1602672365645E-05,
5093,赋予,73,1.1602672365645E-05,
5094,高血压,73,1.1602672365645E-05,
5095,专户,73,1.1602672365645E-05,
5096,赔礼道歉,73,1.1602672365645E-05,
5097,桂,73,1.1602672365645E-05,
5098,计薪,73,1.1602672365645E-05,
5100,京西,73,1.1602672365645E-05,
5101,友信,73,1.1602672365645E-05,
5102,武鸣,73,1.1602672365645E-05,
5103,按责,73,1.1602672365645E-05,
5104,反而,73,1.1602672365645E-05,
5105,德正,73,1.1602672365645E-05,
5106,名誉,73,1.1602672365645E-05,
5107,长城,73,1.1602672365645E-05,
5108,三轮,73,1.1602672365645E-05,
5109,武胜县,73,1.1602672365645E-05,
5110,变卖,73,1.1602672365645E-05,
5111,信用,73,1.1602672365645E-05,
5113,两种,73,1.1602672365645E-05,
5115,玉龙,72,1.14437316483074E-05,
5116,责任人,72,1.14437316483074E-05,
5117,唐晶,72,1.14437316483074E-05,
5118,理工大学,72,1.14437316483074E-05,
5119,补偿费,72,1.14437316483074E-05,
5120,暂,72,1.14437316483074E-05,
5121,暂时,72,1.14437316483074E-05,
5122,东林,72,1.14437316483074E-05,
5123,雷,72,1.14437316483074E-05,
5124,各级,72,1.14437316483074E-05,
5125,倒车,72,1.14437316483074E-05,
5126,时集,72,1.14437316483074E-05,
5127,陈福永,72,1.14437316483074E-05,
5128,诺亚,72,1.14437316483074E-05,
5129,实发,72,1.14437316483074E-05,
5130,撞倒,72,1.14437316483074E-05,
5131,一律,72,1.14437316483074E-05,
5135,护士,72,1.14437316483074E-05,
5136,血站,72,1.14437316483074E-05,
5137,尸检,72,1.14437316483074E-05,
5138,志成,72,1.14437316483074E-05,
5140,追索权,72,1.14437316483074E-05,
5143,休假日,72,1.14437316483074E-05,
5144,离休干部,72,1.14437316483074E-05,
5145,披露,72,1.14437316483074E-05,
5146,账目,72,1.14437316483074E-05,
5148,远远,72,1.14437316483074E-05,
5149,经销部,72,1.14437316483074E-05,
5150,存档,72,1.14437316483074E-05,
5153,东盟,72,1.14437316483074E-05,
5154,方庄,71,1.12847909309698E-05,
5155,仅凭,71,1.12847909309698E-05,
5156,民事法律,71,1.12847909309698E-05,
5157,竞业,71,1.12847909309698E-05,
5158,调到,71,1.12847909309698E-05,
5160,周期,71,1.12847909309698E-05,
5161,乘,71,1.12847909309698E-05,
5162,技术开发,71,1.12847909309698E-05,
5163,打工,71,1.12847909309698E-05,
5164,含义,71,1.12847909309698E-05,
5165,标段,71,1.12847909309698E-05,
5166,三张,71,1.12847909309698E-05,
5168,顾问费,71,1.12847909309698E-05,
5169,周素,71,1.12847909309698E-05,
5170,监督管理,71,1.12847909309698E-05,
5171,农村户口,71,1.12847909309698E-05,
5173,农民工,71,1.12847909309698E-05,
5176,齐鲁,71,1.12847909309698E-05,
5177,出于,71,1.12847909309698E-05,
5178,汇至,71,1.12847909309698E-05,
5179,戴,71,1.12847909309698E-05,
5180,流动,71,1.12847909309698E-05,
5181,鹤鸣,71,1.12847909309698E-05,
5182,孙存卫,71,1.12847909309698E-05,
5183,海润,71,1.12847909309698E-05,
5185,塑料板,71,1.12847909309698E-05,
5186,卢,71,1.12847909309698E-05,
5187,千秋,71,1.12847909309698E-05,
5188,年间,71,1.12847909309698E-05,
5189,绝对,71,1.12847909309698E-05,
5190,修订,71,1.12847909309698E-05,
5191,超声,71,1.12847909309698E-05,
5192,银行贷款,71,1.12847909309698E-05,
5193,你们,71,1.12847909309698E-05,
5194,密云,71,1.12847909309698E-05,
5195,合法经营,71,1.12847909309698E-05,
5196,合同工,71,1.12847909309698E-05,
5197,台升,71,1.12847909309698E-05,
5198,空白,71,1.12847909309698E-05,
5199,准确,71,1.12847909309698E-05,
5200,桑魁,71,1.12847909309698E-05,
5201,汽车保险,71,1.12847909309698E-05,
5202,倒地,71,1.12847909309698E-05,
5203,中科院,71,1.12847909309698E-05,
5204,办理手续,71,1.12847909309698E-05,
5206,开滦,71,1.12847909309698E-05,
5207,遗产,71,1.12847909309698E-05,
5208,同济,71,1.12847909309698E-05,
5209,一系列,71,1.12847909309698E-05,
5210,连云港,71,1.12847909309698E-05,
5211,交回,70,1.11258502136322E-05,
5212,固定收入,70,1.11258502136322E-05,
5213,遭,70,1.11258502136322E-05,
5214,公务员法,70,1.11258502136322E-05,
5215,伍,70,1.11258502136322E-05,
5216,做法,70,1.11258502136322E-05,
5217,伊士顿,70,1.11258502136322E-05,
5219,调转,70,1.11258502136322E-05,
5220,吉兴,70,1.11258502136322E-05,
5221,股骨,70,1.11258502136322E-05,
5222,时应,70,1.11258502136322E-05,
5223,通讯,70,1.11258502136322E-05,
5224,兴大,70,1.11258502136322E-05,
5225,自负盈亏,70,1.11258502136322E-05,
5226,范,70,1.11258502136322E-05,
5227,进口,70,1.11258502136322E-05,
5228,负本,70,1.11258502136322E-05,
5229,伴,70,1.11258502136322E-05,
5231,第一个,70,1.11258502136322E-05,
5232,知情,70,1.11258502136322E-05,
5234,当中,70,1.11258502136322E-05,
5235,一百零三,70,1.11258502136322E-05,
5237,已有,70,1.11258502136322E-05,
5238,园林工程,70,1.11258502136322E-05,
5239,记妹,70,1.11258502136322E-05,
5240,嘉定,70,1.11258502136322E-05,
5242,申请理由,70,1.11258502136322E-05,
5243,五人,70,1.11258502136322E-05,
5244,恰当,70,1.11258502136322E-05,
5245,护林员,70,1.11258502136322E-05,
5246,延期,70,1.11258502136322E-05,
5247,实物,70,1.11258502136322E-05,
5248,汽车修理,70,1.11258502136322E-05,
5249,委,70,1.11258502136322E-05,
5250,顺德,70,1.11258502136322E-05,
5251,层,70,1.11258502136322E-05,
5253,其父,70,1.11258502136322E-05,
5254,消防,69,1.09669094962946E-05,
5255,京朝,69,1.09669094962946E-05,
5256,劳仲字,69,1.09669094962946E-05,
5257,报告单,69,1.09669094962946E-05,
5258,保典,69,1.09669094962946E-05,
5259,分摊,69,1.09669094962946E-05,
5260,至上,69,1.09669094962946E-05,
5261,基础性,69,1.09669094962946E-05,
5262,涉嫌,69,1.09669094962946E-05,
5263,病案,69,1.09669094962946E-05,
5264,海南省,69,1.09669094962946E-05,
5265,义商,69,1.09669094962946E-05,
5266,线路,69,1.09669094962946E-05,
5267,职位,69,1.09669094962946E-05,
5268,十三,69,1.09669094962946E-05,
5270,事假,69,1.09669094962946E-05,
5271,用人,69,1.09669094962946E-05,
5272,制衣,69,1.09669094962946E-05,
5273,工商行政,69,1.09669094962946E-05,
5276,最长,69,1.09669094962946E-05,
5277,恰恰,69,1.09669094962946E-05,
5278,非因,69,1.09669094962946E-05,
5279,日历,69,1.09669094962946E-05,
5280,抚养费,69,1.09669094962946E-05,
5281,幢,69,1.09669094962946E-05,
5282,滦县,69,1.09669094962946E-05,
5283,较为,69,1.09669094962946E-05,
5284,高压,69,1.09669094962946E-05,
5285,急诊,69,1.09669094962946E-05,
5286,卷宗,69,1.09669094962946E-05,
5287,年终奖金,69,1.09669094962946E-05,
5288,十二,69,1.09669094962946E-05,
5289,生化,69,1.09669094962946E-05,
5290,管,69,1.09669094962946E-05,
5291,公告费,68,1.0807968778957E-05,
5292,凡,68,1.0807968778957E-05,
5293,开封,68,1.0807968778957E-05,
5294,前置,68,1.0807968778957E-05,
5295,缴交,68,1.0807968778957E-05,
5297,王玲,68,1.0807968778957E-05,
5298,交汇,68,1.0807968778957E-05,
5299,有期徒刑,68,1.0807968778957E-05,
5300,国际贸易,68,1.0807968778957E-05,
5301,文明,68,1.0807968778957E-05,
5302,费及,68,1.0807968778957E-05,
5303,两者,68,1.0807968778957E-05,
5304,良,68,1.0807968778957E-05,
5305,群体,68,1.0807968778957E-05,
5306,假日,68,1.0807968778957E-05,
5307,鼓励,68,1.0807968778957E-05,
5308,二十二条,68,1.0807968778957E-05,
5309,病故,68,1.0807968778957E-05,
5310,两笔,68,1.0807968778957E-05,
5311,该处,68,1.0807968778957E-05,
5312,电站,68,1.0807968778957E-05,
5314,劳动保护,68,1.0807968778957E-05,
5315,华润,68,1.0807968778957E-05,
5316,奖惩,68,1.0807968778957E-05,
5317,打入,68,1.0807968778957E-05,
5318,财物,68,1.0807968778957E-05,
5319,固泰,68,1.0807968778957E-05,
5320,成本费用,68,1.0807968778957E-05,
5321,不力,68,1.0807968778957E-05,
5322,翟,68,1.0807968778957E-05,
5324,不少,68,1.0807968778957E-05,
5325,日原,68,1.0807968778957E-05,
5326,认同,68,1.0807968778957E-05,
5327,陆续,68,1.0807968778957E-05,
5328,商品,68,1.0807968778957E-05,
5329,经原,68,1.0807968778957E-05,
5330,成果,68,1.0807968778957E-05,
5331,张玉兴,68,1.0807968778957E-05,
5333,境内,68,1.0807968778957E-05,
5334,报到,68,1.0807968778957E-05,
5335,纪大,68,1.0807968778957E-05,
5336,杜集,68,1.0807968778957E-05,
5337,知悉,68,1.0807968778957E-05,
5338,王家,68,1.0807968778957E-05,
5339,鉴定中心,68,1.0807968778957E-05,
5340,院内,68,1.0807968778957E-05,
5341,许昌,68,1.0807968778957E-05,
5342,诚实信用,68,1.0807968778957E-05,
5343,王辉,67,1.06490280616194E-05,
5344,领导小组,67,1.06490280616194E-05,
5345,无偿,67,1.06490280616194E-05,
5348,优艺,67,1.06490280616194E-05,
5349,黄洋,67,1.06490280616194E-05,
5350,分支机构,67,1.06490280616194E-05,
5351,丙,67,1.06490280616194E-05,
5352,状,67,1.06490280616194E-05,
5353,文体局,67,1.06490280616194E-05,
5355,张宝成,67,1.06490280616194E-05,
5356,居住证,67,1.06490280616194E-05,
5357,醉酒,67,1.06490280616194E-05,
5358,路南,67,1.06490280616194E-05,
5359,成就,67,1.06490280616194E-05,
5360,判定,67,1.06490280616194E-05,
5361,上缴,67,1.06490280616194E-05,
5362,第二组,67,1.06490280616194E-05,
5363,芜湖,67,1.06490280616194E-05,
5364,人民检察院,67,1.06490280616194E-05,
5365,特曲,67,1.06490280616194E-05,
5366,乐萌,67,1.06490280616194E-05,
5367,机械设备,67,1.06490280616194E-05,
5368,年薪,67,1.06490280616194E-05,
5369,裕隆,67,1.06490280616194E-05,
5370,金浪星,67,1.06490280616194E-05,
5371,上交,67,1.06490280616194E-05,
5372,五险,67,1.06490280616194E-05,
5373,高级职称,67,1.06490280616194E-05,
5374,进而,67,1.06490280616194E-05,
5375,特殊性,67,1.06490280616194E-05,
5376,卫,67,1.06490280616194E-05,
5377,自主经营,67,1.06490280616194E-05,
5378,称其于,67,1.06490280616194E-05,
5379,劳仲不字,67,1.06490280616194E-05,
5380,摔伤,67,1.06490280616194E-05,
5381,职务工资,67,1.06490280616194E-05,
5382,交款,67,1.06490280616194E-05,
5383,下半年,67,1.06490280616194E-05,
5384,朝,67,1.06490280616194E-05,
5385,社局,67,1.06490280616194E-05,
5386,双辉,66,1.04900873442818E-05,
5387,江西,66,1.04900873442818E-05,
5388,下属单位,66,1.04900873442818E-05,
5389,佳诚,66,1.04900873442818E-05,
5390,病房,66,1.04900873442818E-05,
5391,顺安,66,1.04900873442818E-05,
5392,不交,66,1.04900873442818E-05,
5393,洪涛,66,1.04900873442818E-05,
5394,包忠贤,66,1.04900873442818E-05,
5395,肺,66,1.04900873442818E-05,
5396,商调,66,1.04900873442818E-05,
5397,法人代表,66,1.04900873442818E-05,
5398,核发,66,1.04900873442818E-05,
5399,韩成,66,1.04900873442818E-05,
5401,鲁宁字,66,1.04900873442818E-05,
5402,陈荒意,66,1.04900873442818E-05,
5403,繁殖场,66,1.04900873442818E-05,
5404,秀峰,66,1.04900873442818E-05,
5405,损单,66,1.04900873442818E-05,
5407,提,66,1.04900873442818E-05,
5408,广电,66,1.04900873442818E-05,
5409,折,66,1.04900873442818E-05,
5410,经历,66,1.04900873442818E-05,
5411,确,66,1.04900873442818E-05,
5412,黄河,66,1.04900873442818E-05,
5413,攻读,66,1.04900873442818E-05,
5414,东侧,66,1.04900873442818E-05,
5415,然,66,1.04900873442818E-05,
5416,内应,66,1.04900873442818E-05,
5417,四项,66,1.04900873442818E-05,
5418,许可,66,1.04900873442818E-05,
5419,华夏,66,1.04900873442818E-05,
5420,广通,66,1.04900873442818E-05,
5421,工厂,66,1.04900873442818E-05,
5422,民生,66,1.04900873442818E-05,
5423,从业,66,1.04900873442818E-05,
5424,一些,66,1.04900873442818E-05,
5425,主观,66,1.04900873442818E-05,
5426,人系,66,1.04900873442818E-05,
5429,收件,66,1.04900873442818E-05,
5430,电费,66,1.04900873442818E-05,
5431,附近,66,1.04900873442818E-05,
5432,高新技术,66,1.04900873442818E-05,
5433,宝塔,66,1.04900873442818E-05,
5434,远大,66,1.04900873442818E-05,
5435,宏濠,66,1.04900873442818E-05,
5436,贵州,66,1.04900873442818E-05,
5437,中建,66,1.04900873442818E-05,
5438,时至,66,1.04900873442818E-05,
5439,慷德,66,1.04900873442818E-05,
5440,地航,66,1.04900873442818E-05,
5441,特定,66,1.04900873442818E-05,
5442,裁字,66,1.04900873442818E-05,
5443,定为,66,1.04900873442818E-05,
5444,药品,66,1.04900873442818E-05,
5445,卫教,66,1.04900873442818E-05,
5446,民立,66,1.04900873442818E-05,
5447,血管,66,1.04900873442818E-05,
5448,早上,66,1.04900873442818E-05,
5449,查满,66,1.04900873442818E-05,
5450,修建,66,1.04900873442818E-05,
5451,十条,66,1.04900873442818E-05,
5452,黎,66,1.04900873442818E-05,
5453,学期,66,1.04900873442818E-05,
5455,旭光,66,1.04900873442818E-05,
5456,劳动合同制,65,1.03311466269442E-05,
5457,保管费,65,1.03311466269442E-05,
5458,模板,65,1.03311466269442E-05,
5459,南航,65,1.03311466269442E-05,
5460,予,65,1.03311466269442E-05,
5461,户,65,1.03311466269442E-05,
5462,威胁,65,1.03311466269442E-05,
5463,童,65,1.03311466269442E-05,
5464,高大,65,1.03311466269442E-05,
5465,杨霖,65,1.03311466269442E-05,
5467,申字,65,1.03311466269442E-05,
5469,戚,65,1.03311466269442E-05,
5472,天盛,65,1.03311466269442E-05,
5473,沪东,65,1.03311466269442E-05,
5475,闽侯县,65,1.03311466269442E-05,
5476,违反规定,65,1.03311466269442E-05,
5477,调岗,65,1.03311466269442E-05,
5478,张爱霞,65,1.03311466269442E-05,
5479,制品厂,65,1.03311466269442E-05,
5482,澳新,65,1.03311466269442E-05,
5483,腰椎,65,1.03311466269442E-05,
5484,漯河,65,1.03311466269442E-05,
5485,李房,65,1.03311466269442E-05,
5486,著作权,65,1.03311466269442E-05,
5488,它,65,1.03311466269442E-05,
5489,非常,65,1.03311466269442E-05,
5490,丧事,65,1.03311466269442E-05,
5491,福建,65,1.03311466269442E-05,
5492,营运证,65,1.03311466269442E-05,
5493,弘润,65,1.03311466269442E-05,
5494,季度,65,1.03311466269442E-05,
5495,约束,65,1.03311466269442E-05,
5497,应由其,65,1.03311466269442E-05,
5498,有色金属,65,1.03311466269442E-05,
5499,江淮,65,1.03311466269442E-05,
5501,张湾,65,1.03311466269442E-05,
5502,双龙,65,1.03311466269442E-05,
5505,养殖,65,1.03311466269442E-05,
5506,列明,65,1.03311466269442E-05,
5507,济源,65,1.03311466269442E-05,
5508,并称,65,1.03311466269442E-05,
5509,务必,65,1.03311466269442E-05,
5510,鉴字,65,1.03311466269442E-05,
5511,补差,65,1.03311466269442E-05,
5512,商城,65,1.03311466269442E-05,
5514,竞聘,65,1.03311466269442E-05,
5515,目录,65,1.03311466269442E-05,
5516,地块,65,1.03311466269442E-05,
5517,安监局,65,1.03311466269442E-05,
5518,推进,65,1.03311466269442E-05,
5519,第一组,65,1.03311466269442E-05,
5520,第二个,65,1.03311466269442E-05,
5521,皮石,65,1.03311466269442E-05,
5522,寻找,65,1.03311466269442E-05,
5523,心中,65,1.03311466269442E-05,
5524,四院,65,1.03311466269442E-05,
5525,可待,64,1.01722059096066E-05,
5526,湘,64,1.01722059096066E-05,
5527,劳保,64,1.01722059096066E-05,
5528,塑料制品,64,1.01722059096066E-05,
5529,其处,64,1.01722059096066E-05,
5530,打电话,64,1.01722059096066E-05,
5531,卢某,64,1.01722059096066E-05,
5532,即将,64,1.01722059096066E-05,
5533,顺行,64,1.01722059096066E-05,
5534,发文,64,1.01722059096066E-05,
5535,处方,64,1.01722059096066E-05,
5536,发明,64,1.01722059096066E-05,
5540,金融,64,1.01722059096066E-05,
5541,缺勤,64,1.01722059096066E-05,
5542,凭单,64,1.01722059096066E-05,
5543,新宿,64,1.01722059096066E-05,
5544,伤经,64,1.01722059096066E-05,
5545,该法,64,1.01722059096066E-05,
5546,惠南镇,64,1.01722059096066E-05,
5547,建造,64,1.01722059096066E-05,
5548,恒申,64,1.01722059096066E-05,
5550,手续费,64,1.01722059096066E-05,
5551,余元,64,1.01722059096066E-05,
5552,确属,64,1.01722059096066E-05,
5554,扩大,64,1.01722059096066E-05,
5557,月度,64,1.01722059096066E-05,
5558,电,64,1.01722059096066E-05,
5560,芸,64,1.01722059096066E-05,
5561,查证,64,1.01722059096066E-05,
5562,免交,64,1.01722059096066E-05,
5563,水泥,64,1.01722059096066E-05,
5564,周某,64,1.01722059096066E-05,
5565,缺失,64,1.01722059096066E-05,
5566,代驾,63,1.0013265192269E-05,
5567,权力,63,1.0013265192269E-05,
5568,退票,63,1.0013265192269E-05,
5569,兰,63,1.0013265192269E-05,
5570,理据,63,1.0013265192269E-05,
5571,电影,63,1.0013265192269E-05,
5572,K,63,1.0013265192269E-05,
5573,效应,63,1.0013265192269E-05,
5574,八条,63,1.0013265192269E-05,
5575,贰,63,1.0013265192269E-05,
5576,广播电视,63,1.0013265192269E-05,
5577,叁玖锑业,63,1.0013265192269E-05,
5578,交警队,63,1.0013265192269E-05,
5579,陈寄昌,63,1.0013265192269E-05,
5580,温县,63,1.0013265192269E-05,
5581,县级,63,1.0013265192269E-05,
5582,送到,63,1.0013265192269E-05,
5585,加,63,1.0013265192269E-05,
5586,孩子,63,1.0013265192269E-05,
5587,核查,63,1.0013265192269E-05,
5588,超载,63,1.0013265192269E-05,
5590,人力,63,1.0013265192269E-05,
5591,东约,63,1.0013265192269E-05,
5592,CT,63,1.0013265192269E-05,
5593,远华,63,1.0013265192269E-05,
5594,安图县,63,1.0013265192269E-05,
5596,中环,63,1.0013265192269E-05,
5597,中小学校,63,1.0013265192269E-05,
5598,支取,63,1.0013265192269E-05,
5599,四月,63,1.0013265192269E-05,
5600,岗位职责,63,1.0013265192269E-05,
5601,长兴岛,63,1.0013265192269E-05,
5603,天为,63,1.0013265192269E-05,
5604,法定条件,63,1.0013265192269E-05,
5605,智勇,63,1.0013265192269E-05,
5606,民航,63,1.0013265192269E-05,
5607,不需,63,1.0013265192269E-05,
5608,集中,63,1.0013265192269E-05,
5610,富泉,63,1.0013265192269E-05,
5611,生物,63,1.0013265192269E-05,
5612,阿布,63,1.0013265192269E-05,
5613,明细单,63,1.0013265192269E-05,
5614,无人,63,1.0013265192269E-05,
5615,违规行为,63,1.0013265192269E-05,
5616,仁济,63,1.0013265192269E-05,
5617,昌盛,63,1.0013265192269E-05,
5618,富坤厂,62,9.85432447493139E-06,
5619,局长,62,9.85432447493139E-06,
5620,作证,62,9.85432447493139E-06,
5621,奉贤,62,9.85432447493139E-06,
5622,虽系,62,9.85432447493139E-06,
5623,生病,62,9.85432447493139E-06,
5624,医疗卫生,62,9.85432447493139E-06,
5625,出纳,62,9.85432447493139E-06,
5626,遭到,62,9.85432447493139E-06,
5627,孟,62,9.85432447493139E-06,
5628,审议,62,9.85432447493139E-06,
5629,二十,62,9.85432447493139E-06,
5630,晶华,62,9.85432447493139E-06,
5631,净资产,62,9.85432447493139E-06,
5632,置换,62,9.85432447493139E-06,
5634,后应,62,9.85432447493139E-06,
5635,彩虹,62,9.85432447493139E-06,
5636,工伤事故,62,9.85432447493139E-06,
5637,登记证,62,9.85432447493139E-06,
5638,储运,62,9.85432447493139E-06,
5639,全身,62,9.85432447493139E-06,
5640,技术学校,62,9.85432447493139E-06,
5641,福利费,62,9.85432447493139E-06,
5642,集合,62,9.85432447493139E-06,
5643,盖达,62,9.85432447493139E-06,
5644,医疗事故,62,9.85432447493139E-06,
5645,关节,62,9.85432447493139E-06,
5646,隆,62,9.85432447493139E-06,
5647,财,62,9.85432447493139E-06,
5648,记录表,62,9.85432447493139E-06,
5649,病假条,62,9.85432447493139E-06,
5650,一笔,62,9.85432447493139E-06,
5651,海鼎,62,9.85432447493139E-06,
5652,停,62,9.85432447493139E-06,
5654,财政补贴,62,9.85432447493139E-06,
5655,早,62,9.85432447493139E-06,
5656,德伦,62,9.85432447493139E-06,
5657,显属,62,9.85432447493139E-06,
5658,天乙,62,9.85432447493139E-06,
5659,庄熙,62,9.85432447493139E-06,
5660,关燕玲,62,9.85432447493139E-06,
5661,有色,62,9.85432447493139E-06,
5662,乔,62,9.85432447493139E-06,
5663,警方,62,9.85432447493139E-06,
5664,卫生学校,62,9.85432447493139E-06,
5666,财务会计,62,9.85432447493139E-06,
5667,万余元,62,9.85432447493139E-06,
5668,决字,62,9.85432447493139E-06,
5670,照明,62,9.85432447493139E-06,
5671,收,62,9.85432447493139E-06,
5672,碧海,62,9.85432447493139E-06,
5673,完小,62,9.85432447493139E-06,
5674,优惠政策,62,9.85432447493139E-06,
5675,明德,62,9.85432447493139E-06,
5676,踏板,62,9.85432447493139E-06,
5677,方圆,62,9.85432447493139E-06,
5678,白山,62,9.85432447493139E-06,
5679,云天,62,9.85432447493139E-06,
5680,借款人,62,9.85432447493139E-06,
5681,菱牌,62,9.85432447493139E-06,
5682,饭费,62,9.85432447493139E-06,
5683,文化局,62,9.85432447493139E-06,
5684,长海,62,9.85432447493139E-06,
5685,明智,62,9.85432447493139E-06,
5686,侯,62,9.85432447493139E-06,
5687,山北,61,9.69538375759379E-06,
5688,盛,61,9.69538375759379E-06,
5690,意外事故,61,9.69538375759379E-06,
5691,排班,61,9.69538375759379E-06,
5692,宏源,61,9.69538375759379E-06,
5693,朱宝琳,61,9.69538375759379E-06,
5694,佛山,61,9.69538375759379E-06,
5695,子,61,9.69538375759379E-06,
5697,采矿,61,9.69538375759379E-06,
5698,凌云,61,9.69538375759379E-06,
5701,一百二十七,61,9.69538375759379E-06,
5702,身份证明,61,9.69538375759379E-06,
5703,电工,61,9.69538375759379E-06,
5704,扭伤,61,9.69538375759379E-06,
5707,卫生厅,61,9.69538375759379E-06,
5708,康福德高,61,9.69538375759379E-06,
5709,元中,61,9.69538375759379E-06,
5710,景观,61,9.69538375759379E-06,
5711,严,61,9.69538375759379E-06,
5712,张贴,61,9.69538375759379E-06,
5713,百家,61,9.69538375759379E-06,
5714,劳资科,61,9.69538375759379E-06,
5715,诉权,61,9.69538375759379E-06,
5716,科岭,61,9.69538375759379E-06,
5717,何种,61,9.69538375759379E-06,
5718,董利华,61,9.69538375759379E-06,
5719,水,61,9.69538375759379E-06,
5720,国丰,61,9.69538375759379E-06,
5721,退伙,61,9.69538375759379E-06,
5722,行车,61,9.69538375759379E-06,
5723,平湖,61,9.69538375759379E-06,
5724,消除,61,9.69538375759379E-06,
5725,贺同,61,9.69538375759379E-06,
5726,泰,61,9.69538375759379E-06,
5727,满足,61,9.69538375759379E-06,
5728,粮食,61,9.69538375759379E-06,
5729,个人所得税,61,9.69538375759379E-06,
5730,公益性,61,9.69538375759379E-06,
5731,张学武,61,9.69538375759379E-06,
5732,完税,61,9.69538375759379E-06,
5733,管业,61,9.69538375759379E-06,
5734,公安部门,61,9.69538375759379E-06,
5735,经贸,61,9.69538375759379E-06,
5736,袁明祥,61,9.69538375759379E-06,
5738,该社,61,9.69538375759379E-06,
5740,三台县,61,9.69538375759379E-06,
5742,任何人,61,9.69538375759379E-06,
5743,山东大学,61,9.69538375759379E-06,
5744,华商,61,9.69538375759379E-06,
5745,未发,61,9.69538375759379E-06,
5746,切除,61,9.69538375759379E-06,
5747,百城,61,9.69538375759379E-06,
5748,考核表,61,9.69538375759379E-06,
5749,办学,61,9.69538375759379E-06,
5750,资格证书,61,9.69538375759379E-06,
5751,受伤害,60,9.53644304025619E-06,
5752,捷达,60,9.53644304025619E-06,
5753,靳,60,9.53644304025619E-06,
5754,不明,60,9.53644304025619E-06,
5755,五十,60,9.53644304025619E-06,
5756,足够,60,9.53644304025619E-06,
5757,名为,60,9.53644304025619E-06,
5758,真正,60,9.53644304025619E-06,
5759,孝感,60,9.53644304025619E-06,
5760,扬州,60,9.53644304025619E-06,
5761,辞去,60,9.53644304025619E-06,
5762,所提,60,9.53644304025619E-06,
5763,一家,60,9.53644304025619E-06,
5764,厦戎,60,9.53644304025619E-06,
5765,为主,60,9.53644304025619E-06,
5766,委派,60,9.53644304025619E-06,
5767,泰文,60,9.53644304025619E-06,
5768,濮阳县,60,9.53644304025619E-06,
5769,配套,60,9.53644304025619E-06,
5770,会计凭证,60,9.53644304025619E-06,
5771,初步,60,9.53644304025619E-06,
5772,政策性,60,9.53644304025619E-06,
5773,以此为由,60,9.53644304025619E-06,
5774,案庭审,60,9.53644304025619E-06,
5775,该厂,60,9.53644304025619E-06,
5776,东升,60,9.53644304025619E-06,
5777,机电,60,9.53644304025619E-06,
5778,外墙,60,9.53644304025619E-06,
5779,精神病,60,9.53644304025619E-06,
5780,何时,60,9.53644304025619E-06,
5781,长春,60,9.53644304025619E-06,
5782,硕士,60,9.53644304025619E-06,
5783,新民,60,9.53644304025619E-06,
5784,金港,60,9.53644304025619E-06,
5785,陕地,60,9.53644304025619E-06,
5786,南侨,60,9.53644304025619E-06,
5787,西城,60,9.53644304025619E-06,
5788,浦,60,9.53644304025619E-06,
5789,考量,60,9.53644304025619E-06,
5790,兴业银行,60,9.53644304025619E-06,
5792,合法权利,60,9.53644304025619E-06,
5793,回函,60,9.53644304025619E-06,
5794,信访局,60,9.53644304025619E-06,
5795,破产法,60,9.53644304025619E-06,
5796,要素,60,9.53644304025619E-06,
5797,签定,60,9.53644304025619E-06,
5798,亚什兰,60,9.53644304025619E-06,
5799,远端,60,9.53644304025619E-06,
5800,修造厂,60,9.53644304025619E-06,
5802,丰,60,9.53644304025619E-06,
5804,贤明,60,9.53644304025619E-06,
5805,未来,60,9.53644304025619E-06,
5806,归纳,60,9.53644304025619E-06,
5807,承接,60,9.53644304025619E-06,
5808,12%,60,9.53644304025619E-06,
5809,情节,60,9.53644304025619E-06,
5810,任用,60,9.53644304025619E-06,
5811,元计,60,9.53644304025619E-06,
5812,电碳,60,9.53644304025619E-06,
5813,海龙,60,9.53644304025619E-06,
5814,文,59,9.37750232291858E-06,
5815,人王,59,9.37750232291858E-06,
5816,紫阳,59,9.37750232291858E-06,
5817,压缩性,59,9.37750232291858E-06,
5818,交付给,59,9.37750232291858E-06,
5819,全责,59,9.37750232291858E-06,
5820,财政拨款,59,9.37750232291858E-06,
5821,富士达,59,9.37750232291858E-06,
5822,监控,59,9.37750232291858E-06,
5823,大街,59,9.37750232291858E-06,
5824,危害,59,9.37750232291858E-06,
5825,锁骨,59,9.37750232291858E-06,
5826,随意,59,9.37750232291858E-06,
5827,武某,59,9.37750232291858E-06,
5828,取内,59,9.37750232291858E-06,
5829,关键,59,9.37750232291858E-06,
5831,推荐,59,9.37750232291858E-06,
5832,续保,59,9.37750232291858E-06,
5833,整天,59,9.37750232291858E-06,
5834,痕迹,59,9.37750232291858E-06,
5835,有所,59,9.37750232291858E-06,
5836,恳请,59,9.37750232291858E-06,
5837,永昌,59,9.37750232291858E-06,
5838,模式,59,9.37750232291858E-06,
